XML_ID;NAME;ID;PROP_PET_BIRTHDAY;PROP_PET_CATEGORY;PROP_PET_SEX;PROP_USER_ID;PROP_PET_BREED;PROP_PET_BREED_OTHER;PROP_PET_PHOTO
20195246;Полночь;20195246;22.11.2015;10672;10890418;537916;10962994;;/upload/iblock/93f/93f05d9f249f49570eb1ca95760f6625.jpg
20195278;Ириска;20195278;01.12.2016;10672;10890418;3808874;10962973;;/upload/iblock/7a6/7a619aaeaaa42899e41fd0e8a3895e20.jpg
20195326;Хантер;20195326;24.12.2016;10681;10890418;3586933;10963087;;/upload/iblock/b3d/b3d893d8774748a9342d56316de19ea8.jpg
20195522;Имя;20195522;15.01.2018;10672;10890418;3808878;10963009;;
20195770;Герцогиня;20195770;08.08.2017;10672;10890418;1800606;10962973;;/upload/iblock/bb8/bb883db6ec27a61df89e3fc877a6ae8a.jpg
20196086;Тиша;20196086;01.12.2017;10672;10890412;3809074;10962973;;
20196110;Джей;20196110;10.11.2004;10687;10890412;3809074;10963231;;
20199786;M;20199786;;10672;;3809466;10962973;;
20199822;пухля ;20199822;10.09.2017;10672;10890412;2689255;10962961;;
20200806;Рыбка;20200806;17.03.2018;10702;10890412;3727477;14944893;;/upload/iblock/fd3/fd3f9ea3cfcdaa3b11299ac66a740d47.jpg
20200806;Рыбка;20200806;17.03.2018;10702;10890412;3727477;14944893;;/upload/iblock/142/1422a53151e78544f285ae4703583877.jpg
20200898;Бруно;20200898;20.02.2017;10687;10890412;3807730;10963339;;
20200938;Хильда;20200938;03.06.2017;10687;10890418;2298685;10963201;;
20203606;Грегори Хаус ;20203606;06.04.2013;10672;10890412;6791;;скоттиш страйт;/upload/iblock/2f3/2f3e692e2b6f833ee092b44e0a7ca666.jpg
20203830;Киви ;20203830;06.05.2017;10693;10890412;6791;;неразлучник;/upload/iblock/869/869e4e96602c84bc085c401ec0077435.jpg
20204002;Рысь;20204002;04.07.2016;10672;10890418;91729;;Беспородная;/upload/iblock/f59/f59fa88e06e45d6fa2ea994509d3df0d.jpg
20204054;Кекс;20204054;15.12.2016;10672;10890412;3810114;10962958;;/upload/iblock/e23/e23faab757242e91e47a59e0568abaeb.jpg
20209302;БОНЯ;20209302;07.03.2017;10672;10890418;2742157;10962976;;
20209934;Локи ;20209934;02.02.2017;10672;10890412;569550;10962985;;/upload/iblock/f6f/f6f5c86a9116f89fe8b6c5a214e3b5cc.jpg
20213262;Олива;20213262;08.04.2014;10672;10890418;3811442;10962976;;
20213962;"Мэйчи

";20213962;30.05.2017;10687;10890412;3811758;;Цверг-Пинчер;/upload/iblock/274/2746eea4e3755df4991cd95b05b5a93b.jpg
20215062;Нюша;20215062;27.01.2017;10672;10890418;2678385;10963048;;/upload/iblock/2fd/2fd506a31c9b12beb3382cb9f4943d1f.jpg
20215834;Бася;20215834;25.02.2005;10672;10890418;3812074;0;;
20215886;Рыжик;20215886;05.10.2013;10672;10890412;3812074;0;;
20216638;Руна ;20216638;23.11.2015;10687;10890418;581651;10963270;;/upload/iblock/f52/f52c7b078bb225e5d15634a0f5411ee0.jpg
20216638;Руна ;20216638;23.11.2015;10687;10890418;581651;10963270;;/upload/iblock/b99/b9912541edeb7916aebf988905854958.jpg
20216886;Гизмо ;20216886;11.12.2017;10687;10890412;3695345;10963315;;/upload/iblock/2b5/2b56cae0ca6c48eb71eb3663230186bd.jpg
20217138;Джексон;20217138;17.12.2017;10666;10890412;3369569;10962928;;/upload/iblock/e95/e95aa604382d6d586feb36b49d2dae78.jpg
20217138;Джексон;20217138;17.12.2017;10666;10890412;3369569;10962928;;/upload/iblock/cc5/cc501ff4ff375454f82ea083c3d01a5d.jpg
20217978;Кокос;20217978;14.11.2017;10672;10890412;3695605;10962961;;/upload/iblock/faf/faf6a22948ffe2326d9d9a554dc11024.jpg
20219898;Эрик;20219898;05.06.2017;10672;10890412;2397119;10962973;;
20219994;Лапа;20219994;05.06.2016;10672;10890418;2397119;10962973;;
20220734;Боня;20220734;26.03.2018;10687;10890412;2754913;10963246;;
20224262;Изумруд;20224262;08.04.2018;10702;10890418;3800710;14944893;;
20225018;Бэтти ;20225018;15.08.2015;10687;10890418;112445;;Австралийский терьер;
20226262;Хэнк;20226262;27.10.2016;10687;10890412;3808554;10963288;;/upload/iblock/ee4/ee49c91615a9b2b3f816bb49271a85d5.jpg
20226422;Рысь;20226422;08.03.2013;10672;10890418;93844;10963033;;/upload/iblock/f0c/f0c5670fb8ffd98cadfaa43cb80fa6af.jpg
20226602;Роло;20226602;07.08.2017;10687;10890412;3812722;10963141;;/upload/iblock/cef/cef06d6f9bbf66054f99c04419e65503.jpg
20226602;Роло;20226602;07.08.2017;10687;10890412;3812722;10963141;;/upload/iblock/216/216c1a181a13b496b06932af0039f097.jpg
20227002;лаки;20227002;01.08.2016;10687;10890412;1969492;;метис овчарки;/upload/iblock/e19/e198a26e53f3b26f2bdb9a5b545cb0ee.jpg
20227178;Феофан;20227178;01.07.2017;10702;10890412;1363236;14944893;;/upload/iblock/fc0/fc08a738ee78d5ea70fd8b3089995a34.jpg
20228046;нюша;20228046;;10672;10890418;3761882;12924409;;
20228062;чук и гек;20228062;08.02.2018;10681;10890412;139842;10963087;;
20228174;Арчи ;20228174;06.03.2015;10687;10890412;196868;10963120;;/upload/iblock/f05/f0572cafae2dca944fb75a90a9d22b06.jpg
20228626;Тимон;20228626;02.01.2015;10672;10890412;3812858;10962985;;/upload/iblock/b69/b69112ec27fc2e579557fccb403162b7.jpg
20230306;Руби;20230306;03.04.2015;10672;10890418;3340881;10962973;;
20230998;Веня;20230998;06.08.2017;10672;10890412;301098;10962985;;
20241722;Масяня;20241722;02.11.2012;10687;10890418;110654;10963120;;
20244907;Лакки;20244907;14.01.2013;10672;10890412;2036010;10963048;;
20244947;Пуся;20244947;16.04.2013;10687;10890418;2036010;10963288;;
20245019;Арчи;20245019;05.07.2016;10666;10890412;2036010;10962928;;
20245955;Аарон;20245955;19.08.2015;10687;10890412;1988950;10963114;;
20246247;Лаффи;20246247;02.05.2017;10687;10890418;110654;10963120;;
20246367;Лаки;20246367;02.05.2017;10687;10890412;110654;10963120;;
20251455;Янтарь ;20251455;26.09.2017;10687;10890412;3794918;10963246;;/upload/iblock/8e8/8e87e3f2196a96d444b53e8806b59909.jpg
20253255;Гамми;20253255;20.02.2018;10672;10890412;3814347;10962976;;
20254755;Морти;20254755;01.01.2016;10681;10890412;3433817;10963063;;
20254975;Найто;20254975;12.12.2017;10687;10890412;3433817;10963138;;
20255211;бэтти;20255211;14.02.2018;10687;10890418;1217565;10963237;;/upload/iblock/aa7/aa7f7fe6d72576960b43a34963fd2058.jpg
20257643;Тобиан;20257643;01.07.2017;10687;10890412;3792126;;лабрадор;
20259931;Дуся;20259931;09.09.2013;10672;10890418;3814907;;домус;/upload/iblock/9fc/9fc5ea3b253887eed554597dc9c47829.jpg
20261235;Бакс Банни ;20261235;17.02.2018;10687;10890412;2707663;10963309;;/upload/iblock/d77/d7797eaaa10fd7c2660ebe851ccfbec6.jpg
20261235;Бакс Банни ;20261235;17.02.2018;10687;10890412;2707663;10963309;;/upload/iblock/739/73940bf33af0661b9ee04a14ea3e1b14.jpg
20262031;Беллиз ;20262031;01.02.2010;10687;10890418;48930;10963309;;
20262147;кося ;20262147;01.01.2009;10672;10890412;48930;10962943;;
20262251;Лукерья ;20262251;25.12.2016;10672;10890418;48930;10962973;;
20262307;Беатрис;20262307;13.03.2018;10672;10890418;3637117;10962943;;/upload/iblock/b7f/b7f34d8efb836de0001d64b5e309c8f7.jpg
20262307;Беатрис;20262307;13.03.2018;10672;10890418;3637117;10962943;;/upload/iblock/01c/01cc56041909256adf32195a14ec0e06.jpg
20262307;Беатрис;20262307;13.03.2018;10672;10890418;3637117;10962943;;/upload/iblock/77b/77b187c94a4b320516e1d491de33ba71.jpg
20263011;Рекс ;20263011;08.08.2011;10687;10890412;240215;10963231;;/upload/iblock/22a/22a286fa6f232fddc8d7f6f6f1f4c1b7.jpg
20263175;Тимофей;20263175;;10672;10890412;3815447;10963048;;
20263183;щенок;20263183;09.02.2018;10687;10890412;2386849;10963309;;
20265539;Моли;20265539;10.07.2017;10687;10890418;2335985;10963246;;/upload/iblock/8aa/8aa6c2581c4fe5eeca8c1c27c0f891e9.jpg
20266019;Тоди;20266019;01.07.2017;10687;10890412;2335985;10963246;;/upload/iblock/30f/30f065f334082feef6aac2da7b9a0abc.jpg
20266271;Чили;20266271;03.04.2016;10687;10890412;2335985;10963246;;/upload/iblock/14e/14e2c0118db75693c29d6a5c5b4be8a0.jpg
20266307;Ласта;20266307;15.10.2015;10687;10890418;1391436;10963114;;/upload/iblock/736/736a32341662b6e32deb19ae6e1c3ac9.jpg
20266479;Муся;20266479;17.06.2016;10672;10890418;2335985;10962994;;/upload/iblock/108/10877c6359274bfec910d3666b04899f.jpg
20266939;бася;20266939;28.06.2017;10672;10890418;3799230;;трехшерстная;/upload/iblock/39f/39fef7a2c6bb8528018fd46bc30c9498.jpg
20267279;тэфф;20267279;23.01.2006;10687;10890412;3799230;;боксер-дог;/upload/iblock/11a/11a1e38b51c927e81da6f6244c091ea9.jpg
20268871;Dick;20268871;29.12.2017;10666;10890412;1837294;10962925;;/upload/iblock/ba6/ba6a1edfe8ddaa9dee50fc3b26abba3b.jpg
20268871;Dick;20268871;29.12.2017;10666;10890412;1837294;10962925;;/upload/iblock/c52/c524dc0b2a83549f707a9eba4be386ac.jpg
20270039;Рой;20270039;20.01.2017;10687;10890412;3816331;10963120;;/upload/iblock/3df/3df7825a09fc862ed1b45874f6db798a.jpg
20271787;Рик;20271787;10.04.2014;10687;10890412;1190638;10963258;;/upload/iblock/744/7448697c93b68a32fc45fa21205bc0cc.JPG
20271787;Рик;20271787;10.04.2014;10687;10890412;1190638;10963258;;/upload/iblock/ec5/ec593b2311e846985ddc9346ec11a036.JPG
20272927;Шуша ;20272927;;10666;10890412;3815591;10962940;;/upload/iblock/fde/fde43971757ec1c20102c21bba718402.jpg
20278623;Золотушка ;20278623;01.04.2018;10702;10890412;3711209;14944837;;/upload/iblock/a79/a795f50cf1d01ac61877c3e63d69113a.jpg
20278935;Локки;20278935;02.07.2017;10687;10890412;2393887;10963258;;
20278967;Персиваль;20278967;26.09.2016;10672;10890412;1914560;10962994;;/upload/iblock/9d0/9d013f3e96a9760c07d61195b449990a.jpg
20280547;Ким Клаус;20280547;24.11.2017;10687;10890412;3393397;;континентальный той-спаниель;/upload/iblock/8f5/8f5fe7671268f288879541f43aeeb9ba.jpg
20283307;Арсений;20283307;19.01.2017;10672;10890412;2250721;;Норвежская лесная;/upload/iblock/8e6/8e6687b05e8610cb8122ada0009bec7f.JPG
20285303;Тишка;20285303;01.09.2015;10672;10890412;3356209;10962994;;/upload/iblock/c2f/c2fdc11228735cb13ea906d0226c59b3.jpg
20285403;Зевс;20285403;20.02.2017;10672;10890412;2024222;10962985;;/upload/iblock/7bf/7bfa7be10fe664840c479b3eddee1c43.jpg
20285751;пика;20285751;09.04.2016;10693;10890412;3818019;10963357;;/upload/iblock/62b/62be52d87385d79dcea74b45a2d4f250.jpg
20285871;Бонифаций;20285871;15.11.2013;10672;10890412;197573;10962985;;
20286011;Борн;20286011;12.11.2017;10687;10890412;197573;10963339;;
20286119;Маркус;20286119;08.07.2017;10687;10890412;2706994;10963303;;
20287067;буся;20287067;20.11.2017;10666;10890412;3001065;10962922;;/upload/iblock/b46/b46b341b87af7d158ed5e9757e4a52dd.jpg
20287171;Шерман;20287171;17.11.2014;10687;10890412;68227;10963132;;/upload/iblock/5f3/5f3ab281f99f7823eb83e665b697bde4.jpg
20288275;Агрик;20288275;18.03.2014;10672;10890412;274759;10962973;;/upload/iblock/d82/d825ef20a969ca3b1719e495f2ae4299.jpg
20288575;Хамер;20288575;20.02.2013;10672;10890412;3819283;10962961;;/upload/iblock/f33/f33dd12c3332b408b415bdf23557010a.jpg
20288575;Хамер;20288575;20.02.2013;10672;10890412;3819283;10962961;;/upload/iblock/ac0/ac0033b1fb5891d3837972ef25d9f136.jpg
20289323;Шоня ;20289323;08.03.2017;10672;10890412;1824486;10962985;;/upload/iblock/f36/f3636d709e507911ce862372a7b28584.jpg
20289323;Шоня ;20289323;08.03.2017;10672;10890412;1824486;10962985;;/upload/iblock/71f/71fc9337f1d98066917fbd1b2090228f.jpg
20289323;Шоня ;20289323;08.03.2017;10672;10890412;1824486;10962985;;/upload/iblock/eba/eba7a2f517a49829a70809698f48f1d1.jpg
20290323;Кассиопея империя Мокко;20290323;01.04.2009;10687;10890418;3819499;0;Кроличья такса;
20298707;Патрик;20298707;27.11.2017;10687;10890412;3819875;10963303;;/upload/iblock/89e/89e9be665bbd2cd30af47770e183b3a0.jpg
20298707;Патрик;20298707;27.11.2017;10687;10890412;3819875;10963303;;/upload/iblock/54a/54a90812c83d400ea4f8656153aa137d.jpg
20298707;Патрик;20298707;27.11.2017;10687;10890412;3819875;10963303;;/upload/iblock/24a/24a51f38138c6b348282d9f429d423a9.jpg
20300567;Бетти;20300567;10.11.2014;10687;10890418;389710;10963288;;
20303487;Тара;20303487;13.03.2017;10687;10890418;2221038;10963126;;/upload/iblock/489/4894c8e84a6a9ae6bb2925b21bacb949.jpg
20303631;Миля;20303631;28.08.2012;10672;10890418;2221038;10963048;;/upload/iblock/1ae/1ae99ebd0fc4624afb4441e54c5c032f.jpg
20304035;Моника;20304035;27.06.2017;10687;10890418;2559159;10963237;;/upload/iblock/b04/b04fb7f19152dad894b5af16a8b4f57e.jpg
20304103;Джой;20304103;13.11.2017;10672;10890418;3139593;10962970;;/upload/iblock/908/90871d1347ebab66a77c6a92d87c4b2d.jpg
20304675;Жужа;20304675;01.10.2015;10687;10890418;3820267;10963309;;/upload/iblock/380/380e9424a8a1af4c39f27717e75cf397.jpg
20305351;Frenky;20305351;11.11.2016;10687;10890412;1364469;10963120;;/upload/iblock/31b/31bfe6c95313c3fea4ca332bf1ffdd53.jpg
20305547;Персик;20305547;10.06.2017;10672;10890412;91372;10962943;;/upload/iblock/33a/33ab9fe8305c727a75b1cda2db501c57.jpg
20308483;ХАТИКО;20308483;24.10.2013;10687;10890412;3062117;10963270;;/upload/iblock/9b8/9b899412a8a6bda0039b3b0c454612c3.jpg
20309419;Руф;20309419;17.12.2016;10687;10890412;1678338;;миниатюрный бультерьер ;
20309691;Офелия ;20309691;19.10.2013;10672;10890418;1220835;10962985;;
20315227;Симка;20315227;19.01.2018;10672;10890418;3345709;10963015;;/upload/iblock/21c/21c7b3512c650766264f6bc7f179245f.jpg
20316275;Тима;20316275;01.10.2017;10687;10890412;2930949;10963120;;/upload/iblock/335/3351b3fc67b1000d22661e19b8c72d85.jpg
20316339;Шаня;20316339;10.08.2015;10687;10890418;42936;10963246;;/upload/iblock/38c/38cec047c289f8cc7448ec58f7fa37df.jpg
20319015;Дексон;20319015;12.07.2017;10687;10890412;2134028;10963288;;/upload/iblock/8aa/8aae6fd7c9d75a141eeac99786ac72f5.jpg
20320311;Марси ;20320311;27.01.2018;10672;10890412;3693933;10963048;;/upload/iblock/a4e/a4e81621da7f5d7c34d9d21445d4acd2.jpg
20321551;Моника;20321551;20.09.2017;10687;10890418;42936;10963246;;/upload/iblock/b4c/b4c4139828b1fba67ec411ec3ffc5782.jpg
20321843;red;20321843;09.04.2018;10702;10890412;3821115;14944893;;
20321927;3 шт;20321927;09.04.2018;10702;10890412;3821115;14944797;;
20322663;Кадана;20322663;24.10.2012;10687;10890418;3821223;10963138;;/upload/iblock/b71/b71653112996dead33ee9de945d2fca8.jpg
20323871;Тима;20323871;29.10.2017;10672;10890412;247479;10962973;;
20327627;Фрейя;20327627;27.04.2017;10687;10890418;2042333;0;Метис;/upload/iblock/440/440d5a92f5304b0fc6e731128a1f360a.jpg
20328279;Васька ;20328279;01.06.2016;10672;10890412;3822031;10962973;;
20328663;Проша;20328663;28.08.2017;10687;10890412;3685289;10963120;;
20328815;Дуся;20328815;28.04.2014;10687;10890418;277007;10963288;;/upload/iblock/d27/d27ec81954091145255bc7c9b76dad3a.jpg
20330259;Молли;20330259;14.03.2017;10687;10890418;3822087;10963189;;
20330355;Сэнди;20330355;18.08.2013;10672;10890418;3822087;10962943;;
20330775;Боня;20330775;12.11.2015;10687;10890418;241209;10963114;;
20332011;Медея;20332011;;10687;10890418;3821347;10963333;;
20332411;Ксюша;20332411;17.10.2012;10672;10890418;113451;10962994;;
20332719;Соня;20332719;15.11.2014;10672;10890418;113451;10962994;;
20332727;Фуся;20332727;;10672;10890418;3822747;10962973;;
20333607;Чирой Жан;20333607;29.02.2012;10687;10890412;2331517;10963333;;
20334575;Сэмми;20334575;27.03.2017;10687;10890412;46616;;Самоедская собака (Самоед);/upload/iblock/d70/d7055ec071eee3faa8c19249ad2238a5.jpg
20334839;Кокос;20334839;09.06.2014;10672;10890412;46616;10963042;;/upload/iblock/365/365dc428d334013bf0e1d62cbb957b87.jpg
20334935;Пуша;20334935;;10672;10890412;471186;10962985;;/upload/iblock/d71/d71508200ec654fb850558ba522d97ec.jpg
20335327;Ева;20335327;27.04.2016;10687;10890418;491802;10963288;;/upload/iblock/b24/b247575103c3304584869f5ac2129f37.jpg
20335327;Ева;20335327;27.04.2016;10687;10890418;491802;10963288;;/upload/iblock/2ec/2ec003c971d1a9be8178dc73d411ca56.jpg
20335327;Ева;20335327;27.04.2016;10687;10890418;491802;10963288;;/upload/iblock/d49/d49b8dc8baef7dd08c0b6aed470b8cbd.jpg
20337999;Котик;20337999;;10672;0;1152113;10962973;;/upload/iblock/364/3649063bb9b1bb97d03ec806c4c0a205.jpg
20338239;Дик;20338239;11.08.2017;10687;10890412;2396137;11142;Цвергпинчер;/upload/iblock/857/85706ea03d27e0793447b4eb86da23f3.jpg
20338471;Сэм;20338471;12.12.2011;10687;10890412;9835;10963114;;/upload/iblock/b6d/b6d744370533d0261634fff2c704c09b.jpg
20338651;Муська;20338651;16.04.2006;10672;10890418;9835;10962973;;/upload/iblock/ef5/ef53e9f1ea4422eba5ad58d79f049f93.jpg
20338663;Лина;20338663;09.03.2017;10672;10890418;1730954;10962943;;
20339043;Мухтар;20339043;01.01.2015;10687;10890412;169253;10963222;;/upload/iblock/4f3/4f3d5e86061bbac4853fceaa14896f5a.jpg
20339111;Федор;20339111;04.06.2012;10672;10890412;169253;10962943;;/upload/iblock/b60/b603a8827d4475d1fe1baa04778472dd.jpg
20340159;Лоя ;20340159;15.10.2012;10687;10890418;196564;10963237;;/upload/iblock/aa3/aa33746fd47709f0a3274dd966e02b92.jpg
20340819;Арни;20340819;11.02.2015;10687;10890412;2336439;10963117;;/upload/iblock/733/73399f146e5a1967a1fd9cad9855db51.jpg
20340883;Ральф ;20340883;12.11.2015;10687;10890412;3424345;10963282;;/upload/iblock/f9f/f9fdf0d77ae6cc3746cdd1150b978015.jpg
20340883;Ральф ;20340883;12.11.2015;10687;10890412;3424345;10963282;;/upload/iblock/899/89995f0f319f1a162581c539586b671e.jpg
20341127;Баксик;20341127;01.07.2017;10693;10890412;2272853;10963357;;/upload/iblock/cb1/cb14e46c137eb915b6b416538d5fa0f9.jpg
20341679;Маруся ;20341679;08.09.2007;10687;10890418;2272853;10963222;;/upload/iblock/b9f/b9f6343c9235c6f238baae8d4cea8c5b.jpg
20343563;Даймонд ;20343563;19.12.2016;10687;10890412;1561116;;риджбек тайский;/upload/iblock/2de/2de292cfc6aeba603e58d605f009bb93.jpg
20344611;Кмыш;20344611;01.11.2014;10672;10890412;3824435;10962943;;/upload/iblock/c8b/c8b8ce67253bc5df548c3b11adb2863b.JPG
20348067;Лола;20348067;01.06.2017;10672;10890418;3735241;;сфинкс;/upload/iblock/f00/f003298eb6bb0fc6f988857ba3159a45.jpg
20349027;Персик;20349027;;10672;10890412;3824963;10963024;;
20349579;Сильвер;20349579;;10672;10890412;351293;10962985;;
20350863;Кука;20350863;29.01.2013;10687;;585829;10963213;;/upload/iblock/58c/58c08e3b263b053c00be9497aa0ee325.jpg
20351039;Боня;20351039;19.10.2016;10687;;585829;10963213;;/upload/iblock/617/617b895487dbafb6d872ba8e0c700f90.jpg
20351639;Марис;20351639;27.11.2013;10687;10890412;3673797;10963291;;/upload/iblock/fbc/fbc3d2042aab7986e6a18a94cdeb65aa.JPG
20351811;Феликс;20351811;02.11.2012;10672;10890412;3673797;10962985;;/upload/iblock/f71/f71491f02965c29a9515e6d5a902b3b2.JPG
20352699;Бублик;20352699;06.05.2016;10687;10890412;1180967;10963246;;/upload/iblock/5f8/5f87a2d30adfe4ac83a608d8c4987c29.jpg
20353323;Ева;20353323;21.07.2017;10672;10890418;3825407;10962985;;/upload/iblock/a8f/a8f7432bf4b8bf53b773e1e428fb9c78.jpg
20356107;Макс;20356107;;10687;10890412;3467733;10963309;;
20356451;Зая;20356451;15.04.2016;10687;10890418;3823559;0;;/upload/iblock/177/1772a6121da9ad759d63309b128117d5.jpg
20356451;Зая;20356451;15.04.2016;10687;10890418;3823559;0;;/upload/iblock/27d/27d7c973428d30e6939b60ba0e9cc7b1.jpg
20356851;Соня;20356851;;10687;10890418;3823559;0;;/upload/iblock/a5c/a5cc0349ecf2e6f6994864269cf9bf8d.jpg
20358291;Луняша;20358291;10.11.2010;10687;10890418;3823559;0;;/upload/iblock/341/3414442f269d98813f91a707da5dc7ef.jpg
20358299;Лори;20358299;05.12.2014;10687;10890418;3823559;0;;/upload/iblock/886/8860eb81a9d326d18e3d90dc270149d7.jpg
20358299;Лори;20358299;05.12.2014;10687;10890418;3823559;0;;/upload/iblock/e61/e611d6df590d2a96aa0b480ed96328f8.jpg
